"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_NB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","live_row_NB_practice_loop","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_NB_practice","title","total_correct"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","doos-toos_F0_6_VOT_6_stereo.wav","doos","toos","9844","NA","undefined","NA","undefined","NA","NA","NA","3","27","0","NA","NA","3","27","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","68","21","odd","NA","NA","11999","NA","NA","30997","97296","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","tuin-duin_F0_2_VOT_2_stereo.wav","tuin","duin","9844","NA","undefined","NA","undefined","NA","NA","NA","3","28","0","NA","NA","3","28","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","459","21","odd","NA","NA","11999","NA","NA","30997","99146","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","kik-kek_continuumStep_1_stereo.wav","kek","kik","9844","NA","undefined","NA","undefined","NA","NA","NA","3","29","0","NA","NA","3","29","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","253","21","odd","NA","NA","11999","NA","NA","30997","101357","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","dier-duur_Step3stereo.wav","dier","duur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","30","0","NA","NA","3","30","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","187","21","odd","NA","NA","11999","NA","NA","30997","103378","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","bier-buur_Step3stereo.wav","bier","buur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","31","0","NA","NA","3","31","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","306","21","odd","NA","NA","11999","NA","NA","30997","105307","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","tap-kap_step2.wav","tap","kap","9844","NA","undefined","NA","undefined","NA","NA","NA","3","32","0","NA","NA","3","32","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","211","21","odd","NA","NA","11999","NA","NA","30997","107424","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","sik-sec1.wav","sik","sec","9844","NA","undefined","NA","undefined","NA","NA","NA","3","33","0","NA","NA","3","33","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","161","21","odd","NA","NA","11999","NA","NA","30997","109592","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","sik-sec6.wav","sik","sec","9844","NA","undefined","NA","undefined","NA","NA","NA","3","34","0","NA","NA","3","34","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","206","21","odd","NA","NA","11999","NA","NA","30997","111709","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","dak-tak_F0_4_VOT_4_stereo.wav","dak","tak","9844","NA","undefined","NA","undefined","NA","NA","NA","3","35","0","NA","NA","3","35","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","189","21","odd","NA","NA","11999","NA","NA","30997","113739","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","pop-top_step1.wav","pop","top","9844","NA","undefined","NA","undefined","NA","NA","NA","3","36","0","NA","NA","3","36","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","74","21","odd","NA","NA","11999","NA","NA","30997","115780","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","pop-top_step2.wav","pop","top","9844","NA","undefined","NA","undefined","NA","NA","NA","3","37","0","NA","NA","3","37","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","42","21","odd","NA","NA","11999","NA","NA","30997","117704","31155","NB-BB","0"
